Count,Pixel_2,Pixel_2,Value_1,Value_2,Value_3,Survived,Pclass,Empty
773,200,300,27,38,39,1,3,1
774,200,300,40,51,52,1,3,1
775,200,300,44,55,56,1,1,1
776,200,300,43,54,55,0,3,1
777,200,300,41,56,54,0,3,1
778,200,300,51,65,65,1,2,1
779,200,300,55,66,67,1,3,1
780,200,300,64,74,78,1,1,1
781,200,300,70,81,82,1,3,1
782,200,300,79,96,92,0,1,1
783,200,300,54,63,69,1,3,1
784,200,300,54,69,72,1,1,1
785,200,300,53,68,71,1,3,1
786,200,300,72,83,91,1,3,1
787,200,300,62,78,97,1,1,1
788,200,300,58,69,111,0,3,1
789,200,300,0,0,42,1,3,1
790,200,300,107,113,176,0,2,1
791,200,300,80,88,144,0,3,1
792,200,300,76,86,146,1,1,1
793,200,300,130,181,205,1,3,1
794,200,300,129,180,204,1,1,1
795,200,300,129,180,204,0,3,1
796,200,300,128,179,203,1,1,1
797,200,300,129,180,204,1,3,1
798,200,300,132,183,207,1,3,1
799,200,300,132,183,207,1,1,1
800,200,300,132,183,207,1,3,1
801,200,300,132,183,207,1,3,1
802,200,300,129,180,204,0,2,1
803,200,300,132,182,208,0,3,1
804,200,300,132,182,208,1,1,1
805,200,300,132,182,208,1,3,1
806,200,300,132,182,208,1,1,1
807,200,300,132,182,208,1,3,1
808,200,300,132,182,208,0,1,1
809,200,300,132,182,208,1,3,1
810,200,300,133,183,209,1,3,1
811,200,300,133,184,208,1,1,1
812,200,300,133,184,208,1,3,1
813,200,300,125,176,200,1,3,1
814,200,300,133,184,208,0,2,1
815,200,300,133,184,208,1,3,1
816,200,300,133,184,208,0,1,1
817,200,300,133,184,208,0,3,1
818,200,300,133,184,208,1,1,1
819,200,300,133,184,208,1,3,1
820,200,300,133,184,208,1,1,1
821,200,300,133,184,208,0,3,1
822,200,300,133,184,208,1,3,1
823,200,300,133,184,208,1,1,1
824,200,300,133,184,208,1,3,1
825,200,300,133,184,208,1,3,1
826,200,300,133,184,208,1,2,1
827,200,300,133,184,208,1,3,1
828,200,300,133,184,208,0,1,1
829,200,300,133,184,208,0,3,1
830,200,300,133,184,208,1,1,1
831,200,300,133,184,208,1,3,1
832,200,300,133,184,208,1,1,1
833,200,300,133,184,208,1,3,1
834,200,300,133,184,208,0,3,1
835,200,300,133,184,208,1,1,1
836,200,300,133,184,208,1,3,1
837,200,300,133,184,208,1,3,1
838,200,300,133,184,208,1,2,1
839,200,300,133,184,208,1,3,1
840,200,300,133,184,208,0,1,1
841,200,300,133,184,208,1,3,1
842,200,300,133,184,208,0,1,1
843,200,300,133,184,208,0,3,1
844,200,300,133,184,208,1,1,1
845,200,300,133,184,208,1,3,1
846,200,300,133,184,208,1,3,1
847,200,300,133,183,209,0,1,1
848,200,300,133,183,209,1,3,1
849,200,300,133,184,208,1,3,1
850,200,300,133,183,209,1,2,1
851,200,300,133,183,209,1,3,1
852,200,300,133,183,209,1,1,1
853,200,300,133,183,209,1,3,1
854,200,300,133,183,209,0,1,1
855,200,300,133,183,209,0,3,1
856,200,300,133,183,209,1,1,1
857,200,300,133,183,209,1,3,1
858,200,300,133,183,209,1,3,1
859,200,300,133,183,209,1,1,1
860,200,300,133,183,209,0,3,1
861,200,300,133,183,209,1,3,1
862,200,300,133,183,209,1,2,1
863,200,300,133,183,209,1,3,1
864,200,300,133,183,209,1,1,1
865,200,300,133,183,209,1,3,1
866,200,300,133,183,209,0,1,1
867,200,300,132,182,208,1,3,1
868,200,300,133,183,209,0,1,1
869,200,300,134,184,210,0,3,1
870,200,300,132,182,208,1,3,1
871,200,300,134,184,210,1,1,1
872,200,300,139,189,215,1,3,1
873,200,300,134,184,210,1,3,1
874,200,300,138,186,211,1,2,1
875,200,300,136,187,211,1,3,1
876,200,300,137,188,212,1,1,1
877,200,300,139,190,214,1,3,1
878,200,300,143,194,218,1,1,1
879,200,300,140,191,215,1,3,1
880,200,300,0,13,38,1,1,1
881,200,300,148,200,221,1,3,1
882,200,300,151,203,224,1,3,1
883,200,300,148,200,221,1,1,1
884,200,300,191,243,255,1,3,1
885,200,300,155,204,226,1,3,1
886,200,300,155,205,225,1,2,1
887,200,300,153,203,223,1,3,1
888,200,300,158,211,230,1,1,1
889,200,300,157,210,229,1,3,1
890,200,300,158,211,230,1,1,1
891,200,300,158,211,230,1,3,1
892,200,300,158,211,230,1,1,1
893,200,300,158,211,230,1,3,1
894,200,300,158,211,230,1,3,1
895,200,300,155,208,227,1,1,1
896,200,300,156,209,228,1,3,1
897,200,300,155,208,227,0,1,1
898,200,300,154,206,227,1,3,1
899,200,300,154,206,227,1,1,1
900,200,300,154,206,227,1,3,1
901,200,300,154,206,227,1,3,1
902,200,300,154,206,227,1,1,1
903,200,300,154,206,227,1,3,1
904,200,300,154,206,227,0,3,1
905,200,300,154,206,227,0,2,1
906,200,300,154,206,227,1,3,1
907,200,300,154,206,227,1,1,1
908,200,300,151,206,225,1,3,1
909,200,300,153,205,226,1,1,1
910,200,300,153,205,226,0,3,1
911,200,300,153,205,226,1,1,1
912,200,300,153,205,226,1,3,1
913,200,300,153,205,226,1,3,1
914,200,300,153,205,226,1,1,1
915,200,300,177,229,250,1,3,1
916,200,300,204,255,255,0,3,1
917,200,300,143,225,249,1,2,1
918,200,300,0,43,64,0,3,1
919,200,300,164,217,248,0,1,1
920,200,300,130,208,246,1,3,1
921,200,300,144,206,251,1,1,1
922,200,300,140,209,253,1,3,1
923,200,300,149,202,239,0,1,1
924,200,300,151,206,225,1,3,1
925,200,300,147,201,222,1,3,1
926,200,300,145,199,220,1,1,1
927,200,300,0,0,39,1,3,1
928,200,300,127,172,220,1,3,1
929,200,300,125,169,219,1,2,1
930,200,300,146,186,248,0,3,1
931,200,300,142,188,238,0,1,1
932,200,300,194,241,255,1,3,1
933,200,300,173,229,255,1,1,1
934,200,300,115,168,197,1,3,1
935,200,300,92,143,172,1,1,1
936,200,300,127,176,207,0,3,1
937,200,300,119,168,199,1,3,1
938,200,300,131,177,207,1,1,1
939,200,300,0,13,43,1,3,1
940,200,300,124,170,202,1,3,1
941,200,300,122,171,202,1,2,1
942,200,300,121,170,201,0,3,1
943,200,300,120,166,198,1,1,1
944,200,300,109,155,187,0,3,1
945,200,300,143,187,219,0,1,1
946,200,300,153,199,231,1,3,1
947,200,300,139,185,217,1,1,1
948,200,300,138,182,214,1,3,1
949,200,300,133,177,209,0,3,1
950,200,300,127,173,205,1,1,1
951,200,300,86,130,162,1,3,1
952,200,300,100,144,176,1,3,1
953,200,300,82,126,156,1,2,1
954,200,300,130,176,206,1,3,1
955,200,300,214,255,255,1,1,1
956,200,300,29,70,96,0,3,1
957,200,300,69,106,130,0,1,1
958,200,300,166,205,231,1,3,1
959,200,300,130,181,212,1,1,1
960,200,300,124,175,206,1,3,1
961,200,300,127,178,209,1,3,1
962,200,300,127,178,209,0,1,1
963,200,300,130,181,212,1,3,1
964,200,300,128,179,210,1,3,1
965,200,300,128,179,210,1,2,1
966,200,300,128,179,210,1,3,1
967,200,300,128,179,210,1,1,1
968,200,300,128,179,210,0,3,1
969,200,300,128,179,210,1,1,1
970,200,300,128,179,210,0,3,1
971,200,300,128,181,212,0,1,1
972,200,300,126,179,210,1,3,1
973,200,300,126,179,210,1,3,1
974,200,300,126,179,210,1,1,1
975,200,300,130,181,212,0,3,1
976,200,300,128,179,210,1,3,1
977,200,300,128,179,210,1,2,1
978,200,300,128,179,210,1,3,1
979,200,300,128,179,210,1,1,1
980,200,300,126,177,208,1,3,1
981,200,300,126,177,208,1,1,1
982,200,300,126,177,208,0,3,1
983,200,300,128,179,210,0,1,1
984,200,300,126,177,208,1,3,1
985,200,300,126,177,208,1,3,1
986,200,300,126,177,208,1,1,1
987,200,300,128,179,210,1,3,1
988,200,300,126,177,208,0,3,1
989,200,300,128,179,210,1,2,1
990,200,300,126,177,208,1,3,1
991,200,300,130,181,212,1,1,1
992,200,300,126,177,208,1,3,1
993,200,300,126,177,208,1,1,1
994,200,300,126,177,208,0,3,1
995,200,300,128,179,210,1,1,1
996,200,300,126,177,208,0,3,1
997,200,300,126,177,208,0,3,1
998,200,300,126,177,208,1,1,1
999,200,300,128,179,210,1,3,1
1000,200,300,126,177,208,1,3,1
1001,200,300,126,177,208,1,2,1
1002,200,300,126,177,208,1,3,1
1003,200,300,128,179,210,1,1,1
1004,200,300,126,177,208,1,3,1
1005,200,300,126,177,208,1,1,1
1006,200,300,126,177,208,1,3,1
1007,200,300,123,176,207,1,1,1
1008,200,300,127,178,209,1,3,1
1009,200,300,126,177,208,1,3,1
1010,200,300,128,179,210,1,1,1
1011,200,300,126,177,208,1,3,1
1012,200,300,128,179,210,1,3,1
1013,200,300,126,177,208,1,2,1
1014,200,300,128,179,210,1,3,1
1015,200,300,126,177,208,1,1,1
1016,200,300,128,181,212,1,3,1
1017,200,300,128,181,212,1,1,1
1018,200,300,128,181,212,1,3,1
1019,200,300,128,181,212,1,1,1
1020,200,300,126,179,210,1,3,1
1021,200,300,126,179,210,1,3,1
1022,200,300,128,181,212,1,1,1
1023,200,300,126,179,210,1,3,1
1024,200,300,126,179,210,1,3,1
1025,200,300,128,181,212,0,2,1
1026,200,300,128,181,212,1,3,1
1027,200,300,126,179,210,1,1,1
1028,200,300,126,179,210,1,3,1
1029,200,300,126,179,210,1,1,1
1030,200,300,128,181,212,1,3,1
1031,200,300,126,179,210,1,1,1
1032,200,300,126,179,210,0,3,1
1033,200,300,126,179,210,0,3,1
1034,200,300,126,179,210,1,1,1
1035,200,300,126,179,210,1,3,1
1036,200,300,126,179,210,1,3,1
1037,200,300,126,179,210,1,2,1
1038,200,300,126,179,210,0,3,1
1039,200,300,126,179,210,1,1,1
1040,200,300,126,179,210,1,3,1
1041,200,300,126,179,210,1,1,1
1042,200,300,126,179,210,1,3,1
1043,200,300,126,179,210,1,1,1
1044,200,300,126,179,210,0,3,1
1045,200,300,126,179,210,1,3,1
1046,200,300,126,179,210,0,1,1
1047,200,300,126,179,210,0,3,1
1048,200,300,125,178,209,1,3,1
1049,200,300,126,179,210,1,2,1
1050,200,300,126,179,210,1,3,1
1051,200,300,125,178,209,0,1,1
1052,200,300,125,178,209,1,3,1
1053,200,300,126,178,211,1,1,1
1054,200,300,125,178,209,1,3,1
1055,200,300,125,178,209,1,1,1
1056,200,300,126,179,210,1,3,1
1057,200,300,128,181,212,1,3,1
1058,200,300,128,181,212,0,1,1
1059,200,300,126,182,212,0,3,1
1060,200,300,130,181,212,1,3,1
1061,200,300,130,181,212,1,2,1
1062,200,300,130,181,212,1,3,1
1063,200,300,130,181,212,1,1,1
1064,200,300,130,181,212,0,3,1
1065,200,300,130,181,212,1,1,1
1066,200,300,130,181,212,1,3,1
1067,200,300,130,181,212,1,1,1
1068,200,300,130,181,212,1,3,1
1069,200,300,130,181,212,1,3,1
1070,200,300,130,181,212,0,1,1
1071,200,300,130,181,212,1,3,1
1072,200,300,130,181,212,0,3,1
1073,200,300,130,181,212,0,2,1
1074,200,300,128,181,212,1,3,1
1075,200,300,128,181,212,1,1,1
1076,200,300,128,181,212,1,3,1
1077,200,300,128,181,212,0,1,1
1078,200,300,128,181,212,1,3,1
1079,200,300,128,181,212,1,1,1
1080,200,300,128,181,212,1,3,1
1081,200,300,128,181,212,1,3,1
1082,200,300,128,181,212,1,1,1
1083,200,300,128,181,212,1,3,1
1084,200,300,128,181,212,0,3,1
1085,200,300,128,181,212,0,2,1
1086,200,300,128,181,212,1,3,1
1087,200,300,128,181,212,1,1,1
1088,200,300,128,181,212,1,3,1
1089,200,300,128,181,212,1,1,1
1090,200,300,128,181,212,0,3,1
1091,200,300,128,181,212,1,1,1
1092,200,300,128,181,212,1,3,1
1093,200,300,128,181,212,1,3,1
1094,200,300,128,181,212,1,1,1
1095,200,300,128,181,212,1,3,1
1096,200,300,128,181,212,0,3,1
1097,200,300,128,181,212,1,2,1
1098,200,300,128,181,212,0,3,1
1099,200,300,128,181,212,0,1,1
1100,200,300,128,181,212,1,3,1
1101,200,300,128,181,212,1,1,1
1102,200,300,128,181,212,1,3,1
1103,200,300,128,181,212,0,1,1
1104,200,300,128,181,212,1,3,1
1105,200,300,128,181,212,1,3,1
1106,200,300,128,181,212,1,1,1
1107,200,300,128,181,212,1,3,1
1108,200,300,128,181,212,1,3,1
1109,200,300,128,181,212,1,2,1
1110,200,300,128,181,212,0,3,1
1111,200,300,128,181,212,0,1,1
1112,200,300,128,181,212,1,3,1
1113,200,300,128,181,212,1,1,1
1114,200,300,128,181,212,1,3,1
1115,200,300,128,181,212,1,1,1
1116,200,300,128,181,212,0,3,1
1117,200,300,128,181,212,1,3,1
1118,200,300,128,181,212,1,1,1
1119,200,300,128,181,212,1,3,1
1120,200,300,128,181,212,1,3,1
1121,200,300,128,181,212,1,2,1
1122,200,300,128,181,212,0,3,1
1123,200,300,128,181,212,1,1,1
1124,200,300,128,181,212,0,3,1
1125,200,300,128,181,212,0,1,1
1126,200,300,128,181,212,1,3,1
1127,200,300,128,181,212,1,1,1
1128,200,300,129,182,213,1,3,1
1129,200,300,128,181,212,1,3,1
1130,200,300,128,181,212,1,1,1
1131,200,300,128,181,212,1,3,1
1132,200,300,128,181,212,1,3,1
1133,200,300,128,181,212,1,2,1
1134,200,300,129,182,213,1,3,1
1135,200,300,128,181,212,1,1,1
1136,200,300,128,181,212,1,3,1
1137,200,300,70,60,124,1,1,1
1138,200,300,178,180,196,1,3,1
1139,200,300,175,178,189,1,1,1
1140,200,300,178,180,196,1,3,1
1141,200,300,167,164,194,1,3,1
1142,200,300,80,66,135,1,1,1
1143,200,300,41,22,105,1,3,1
1144,200,300,81,72,126,1,3,1
1145,200,300,177,177,205,1,2,1
1146,200,300,158,154,192,1,3,1
1147,200,300,69,61,111,1,1,1
1148,200,300,76,72,105,1,3,1
1149,200,300,5,5,26,1,1,1
1150,200,300,75,74,97,1,3,1
1151,200,300,142,141,164,1,1,1
1152,200,300,160,166,190,1,3,1
1153,200,300,127,149,173,0,3,1
1154,200,300,79,116,135,1,1,1
1155,200,300,90,120,138,1,3,1
1156,200,300,163,173,199,1,3,1
1157,200,300,83,89,118,1,2,1
1158,200,300,151,163,189,1,3,1
1159,200,300,137,153,180,1,1,1
1160,200,300,101,124,155,0,3,1
1161,200,300,110,143,172,0,1,1
1162,200,300,101,134,163,1,3,1
1163,200,300,100,131,154,1,1,1
1164,200,300,112,128,155,1,3,1
1165,200,300,146,155,188,1,3,1
1166,200,300,161,162,199,0,1,1
1167,200,300,123,124,163,1,3,1
1168,200,300,43,39,84,1,3,1
1169,200,300,220,214,255,1,2,1
1170,200,300,163,158,205,1,3,1
1171,200,300,101,95,145,1,1,1
1172,200,300,49,48,97,0,3,1
1173,200,300,63,68,108,1,1,1
1174,200,300,178,193,223,0,3,1
1175,200,300,149,172,203,0,1,1
1176,200,300,137,169,203,1,3,1
1177,200,300,178,216,244,1,3,1
1178,200,300,137,172,201,1,1,1
1179,200,300,131,153,177,0,3,1
1180,200,300,183,189,198,1,3,1
1181,200,300,171,174,174,1,2,1
1182,200,300,166,164,160,1,3,1
1183,200,300,163,158,157,1,1,1
1184,200,300,169,155,167,1,3,1
1185,200,300,170,136,169,1,1,1
1186,200,300,140,99,138,0,3,1
1187,200,300,145,102,146,0,1,1
1188,200,300,143,101,142,1,3,1
1189,200,300,135,100,140,1,3,1
1190,200,300,124,100,129,1,1,1
1191,200,300,228,202,229,1,3,1
1192,200,300,133,110,135,0,3,1
1193,200,300,137,132,146,1,2,1
1194,200,300,150,159,174,1,3,1
1195,200,300,142,153,168,1,1,1
1196,200,300,147,154,167,1,3,1
1197,200,300,145,155,167,1,1,1
1198,200,300,157,159,175,0,3,1
1199,200,300,160,158,172,1,1,1
1200,200,300,173,166,177,0,3,1
1201,200,300,164,158,161,0,3,1
1202,200,300,162,156,164,1,1,1
1203,200,300,169,156,170,1,3,1
1204,200,300,176,160,172,1,3,1
1205,200,300,180,167,181,0,2,1
1206,200,300,173,160,176,1,3,1
1207,200,300,182,169,183,1,1,1
1208,200,300,178,172,180,1,3,1
1209,200,300,172,173,178,1,1,1
1210,200,300,147,150,155,1,3,1
1211,200,300,161,173,172,1,1,1
1212,200,300,146,161,159,0,3,1
1213,200,300,157,169,166,0,3,1
1214,200,300,160,177,168,1,1,1
1215,200,300,227,251,246,1,3,1
1216,200,300,84,101,92,1,3,1
1217,200,300,207,223,216,1,2,1
1218,200,300,128,138,135,0,3,1
1219,200,300,130,140,132,1,1,1
1220,200,300,115,129,129,1,3,1
1221,200,300,95,110,108,1,1,1
1222,200,300,68,76,73,1,3,1
1223,200,300,83,82,84,1,1,1
1224,200,300,111,111,111,0,3,1
1225,200,300,68,71,71,1,3,1
1226,200,300,57,57,57,0,1,1
1227,200,300,120,117,118,0,3,1
1228,200,300,56,51,57,1,3,1
1229,200,300,70,67,66,1,2,1
1230,200,300,99,94,95,1,3,1
1231,200,300,47,39,39,0,1,1
1232,200,300,68,62,57,1,3,1
1233,200,300,49,43,38,1,1,1
1234,200,300,40,34,29,1,3,1
1235,200,300,68,62,57,1,1,1
1236,200,300,214,211,205,1,3,1
1237,200,300,36,29,26,1,3,1
1238,200,300,43,40,34,0,1,1
1239,200,300,128,122,117,0,3,1
1240,200,300,36,29,26,1,3,1
1241,200,300,54,48,43,1,2,1
1242,200,300,99,93,88,1,3,1
1243,200,300,49,40,37,1,1,1
1244,200,300,103,112,98,0,3,1
1245,200,300,126,163,128,1,1,1
1246,200,300,100,151,109,1,3,1
1247,200,300,107,159,114,1,1,1
1248,200,300,106,155,111,1,3,1
1249,200,300,98,150,105,1,3,1
1250,200,300,108,157,113,0,1,1
1251,200,300,112,161,117,1,3,1
1252,200,300,107,156,112,0,3,1
1253,200,300,108,155,111,0,2,1
1254,200,300,109,156,112,1,3,1
1255,200,300,115,162,118,1,1,1
1256,200,300,126,167,127,1,3,1
1257,200,300,121,162,122,1,1,1
1258,200,300,93,123,89,1,3,1
1259,200,300,83,107,76,1,1,1
1260,200,300,69,92,64,1,3,1
1261,200,300,95,127,93,1,3,1
1262,200,300,147,182,145,1,1,1
1263,200,300,157,193,154,1,3,1
1264,200,300,161,198,154,1,3,1
1265,200,300,158,198,155,1,2,1
1266,200,300,158,198,155,1,3,1
1267,200,300,158,198,155,1,1,1
1268,200,300,158,198,155,1,3,1
1269,200,300,163,203,160,1,1,1
1270,200,300,160,200,155,1,3,1
1271,200,300,153,193,150,1,1,1
1272,200,300,151,191,148,1,3,1
1273,200,300,151,191,148,1,3,1
1274,200,300,156,195,155,1,1,1
1275,200,300,151,191,148,1,3,1
1276,200,300,151,191,148,1,3,1
1277,200,300,151,191,148,1,2,1
1278,200,300,160,194,155,1,3,1
1279,200,300,163,197,158,1,1,1
1280,200,300,157,197,154,1,3,1
1281,200,300,159,195,156,0,1,1
1282,200,300,161,195,156,1,3,1
1283,200,300,159,193,154,1,1,1
1284,200,300,161,196,154,1,3,1
1285,200,300,149,188,153,1,3,1
1286,200,300,142,183,156,1,1,1
1287,200,300,114,156,145,1,3,1
1288,200,300,88,138,132,0,3,1
1289,200,300,80,134,135,0,2,1
1290,200,300,82,139,132,1,3,1
1291,200,300,121,165,163,1,1,1
1292,200,300,85,134,136,1,3,1
1293,200,300,106,156,155,1,1,1
1294,200,300,113,161,147,0,3,1
1295,200,300,156,196,165,1,1,1
1296,200,300,145,186,146,1,3,1
1297,200,300,160,199,159,1,3,1
1298,200,300,147,186,146,1,1,1
1299,200,300,163,195,161,1,3,1
1300,200,300,149,184,142,0,3,1
1301,200,300,154,189,147,1,2,1
1302,200,300,165,198,156,0,3,1
1303,200,300,149,186,144,0,1,1
1304,200,300,153,193,150,1,3,1
1305,200,300,150,187,145,1,1,1
1306,200,300,153,193,150,1,3,1
1307,200,300,153,197,156,0,1,1
1308,200,300,145,185,142,1,3,1
1309,200,300,159,198,158,1,3,1
1310,200,300,20,69,105,1,1,1
1311,200,300,21,70,106,1,3,1
1312,200,300,25,74,110,1,3,1
1313,200,300,24,73,109,1,2,1
1314,200,300,26,75,111,0,3,1
1315,200,300,30,79,115,0,1,1
1316,200,300,33,82,118,1,3,1
1317,200,300,34,83,119,1,1,1
1318,200,300,41,90,126,1,3,1
1319,200,300,49,98,134,1,1,1
1320,200,300,49,98,134,0,3,1
1321,200,300,50,99,135,1,3,1
1322,200,300,52,101,137,1,1,1
1323,200,300,59,108,144,1,3,1
1324,200,300,59,108,144,1,3,1
1325,200,300,61,110,146,1,2,1
1326,200,300,59,108,144,0,3,1
1327,200,300,59,108,144,1,1,1
1328,200,300,57,106,142,0,3,1
1329,200,300,59,108,144,0,1,1
1330,200,300,57,106,142,1,3,1
1331,200,300,57,106,142,1,1,1
1332,200,300,52,101,137,1,3,1
1333,200,300,57,106,142,0,3,1
1334,200,300,0,47,83,1,1,1
1335,200,300,52,103,139,1,3,1
1336,200,300,3,52,88,1,3,1
1337,200,300,45,96,132,1,2,1
1338,200,300,45,96,132,1,3,1
1339,200,300,45,96,132,1,1,1
1340,200,300,45,96,132,0,3,1
1341,200,300,41,92,128,0,1,1
1342,200,300,37,88,124,1,3,1
1343,200,300,37,88,124,1,1,1
1344,200,300,37,88,124,1,3,1
1345,200,300,37,88,124,1,3,1
1346,200,300,37,88,124,0,1,1
1347,200,300,37,88,124,1,3,1
1348,200,300,37,88,124,1,3,1
1349,200,300,41,92,128,1,2,1
1350,200,300,41,92,128,1,3,1
1351,200,300,41,92,128,1,1,1
1352,200,300,41,92,128,0,3,1
1353,200,300,40,91,127,1,1,1
1354,200,300,39,90,126,0,3,1
1355,200,300,37,88,124,0,1,1
1356,200,300,29,80,116,1,3,1
1357,200,300,28,79,115,1,3,1
1358,200,300,28,79,115,1,1,1
1359,200,300,28,79,115,0,3,1
1360,200,300,26,77,113,1,3,1
1361,200,300,28,79,115,1,2,1
1362,200,300,28,79,115,1,3,1
1363,200,300,28,79,115,1,1,1
1364,200,300,34,85,121,1,3,1
1365,200,300,29,80,116,1,1,1
1366,200,300,34,85,121,0,3,1
1367,200,300,34,85,121,0,1,1
1368,200,300,36,27,31,1,3,1
1369,200,300,36,27,31,1,3,1
1370,200,300,36,27,31,1,1,1
1371,200,300,36,27,31,1,3,1
1372,200,300,36,27,31,0,3,1
1373,200,300,36,27,31,1,2,1
1374,200,300,33,24,28,1,3,1
1375,200,300,33,24,28,1,1,1
1376,200,300,35,26,30,1,3,1
1377,200,300,32,24,26,1,1,1
1378,200,300,33,25,27,0,3,1
1379,200,300,32,24,26,1,1,1
1380,200,300,35,27,29,0,3,1
1381,200,300,32,24,26,0,3,1
1382,200,300,33,25,27,1,1,1
1383,200,300,33,25,27,1,3,1
1384,200,300,33,25,27,1,3,1
1385,200,300,33,25,27,1,2,1
1386,200,300,33,25,27,1,3,1
1387,200,300,33,25,27,1,1,1
1388,200,300,33,25,27,1,3,1
1389,200,300,33,25,27,1,1,1
1390,200,300,33,25,27,1,3,1
1391,200,300,33,25,27,1,1,1
1392,200,300,33,25,27,1,3,1
1393,200,300,33,25,27,1,3,1
1394,200,300,31,26,27,1,1,1
1395,200,300,31,26,27,1,3,1
1396,200,300,33,25,27,1,3,1
1397,200,300,31,26,27,1,2,1
1398,200,300,33,25,27,1,3,1
1399,200,300,33,25,27,1,1,1
1400,200,300,33,25,27,1,3,1
1401,200,300,33,25,27,1,1,1
1402,200,300,33,25,27,1,3,1
1403,200,300,33,25,27,1,1,1
1404,200,300,36,28,30,1,3,1
1405,200,300,33,25,27,1,3,1
1406,200,300,35,27,29,1,1,1
1407,200,300,35,27,29,1,3,1
1408,200,300,37,29,31,1,3,1
1409,200,300,36,28,30,0,2,1
1410,200,300,36,28,30,1,3,1
1411,200,300,36,28,30,1,1,1
1412,200,300,36,28,30,1,3,1
1413,200,300,36,28,30,1,1,1
1414,200,300,36,28,30,1,3,1
1415,200,300,36,28,30,1,1,1
1416,200,300,36,28,30,0,3,1
1417,200,300,36,28,30,0,3,1
1418,200,300,36,28,30,1,1,1
1419,200,300,36,28,30,1,3,1
1420,200,300,32,24,26,1,3,1
1421,200,300,35,27,29,1,2,1
1422,200,300,35,27,29,0,3,1
1423,200,300,35,27,29,1,1,1
1424,200,300,38,30,32,1,3,1
1425,200,300,35,27,29,1,1,1
1426,200,300,35,27,29,1,3,1
1427,200,300,35,27,29,1,1,1
1428,200,300,35,27,29,0,3,1
1429,200,300,35,27,29,1,3,1
1430,200,300,35,27,29,0,1,1
1431,200,300,156,159,182,0,3,1
1432,200,300,155,158,181,1,3,1
1433,200,300,155,158,181,1,2,1
1434,200,300,155,158,181,1,3,1
1435,200,300,156,159,182,0,1,1
1436,200,300,156,159,182,1,3,1
1437,200,300,156,159,182,1,1,1
1438,200,300,156,159,182,1,3,1
1439,200,300,84,87,110,1,1,1
1440,200,300,156,159,182,1,3,1
1441,200,300,156,159,182,1,3,1
1442,200,300,156,159,182,0,1,1
1443,200,300,159,162,185,0,3,1
1444,200,300,155,158,181,1,3,1
1445,200,300,155,158,181,1,2,1
1446,200,300,155,158,181,1,3,1
1447,200,300,155,158,181,1,1,1
1448,200,300,155,158,181,0,3,1
1449,200,300,155,158,181,1,1,1
1450,200,300,155,158,181,1,3,1
1451,200,300,155,158,181,1,1,1
1452,200,300,155,158,181,1,3,1
1453,200,300,155,159,180,1,3,1
1454,200,300,155,159,180,0,1,1
1455,200,300,155,159,180,1,3,1
1456,200,300,155,159,180,0,3,1
1457,200,300,155,159,180,0,2,1
1458,200,300,155,159,180,1,3,1
1459,200,300,152,156,177,1,1,1
1460,200,300,155,159,180,1,3,1
1461,200,300,155,159,180,0,1,1
1462,200,300,155,159,180,1,3,1
1463,200,300,152,156,177,1,1,1
1464,200,300,155,159,180,1,3,1
1465,200,300,155,159,180,1,3,1
1466,200,300,155,159,180,1,1,1
1467,200,300,152,156,177,1,3,1
1468,200,300,155,159,180,0,3,1
1469,200,300,155,159,180,0,2,1
1470,200,300,155,159,180,1,3,1
1471,200,300,152,156,177,1,1,1
1472,200,300,155,159,180,1,3,1
1473,200,300,155,159,180,1,1,1
1474,200,300,155,159,180,0,3,1
1475,200,300,152,156,177,1,1,1
1476,200,300,155,159,180,1,3,1
1477,200,300,155,159,180,1,3,1
1478,200,300,155,159,180,1,1,1
1479,200,300,152,156,177,1,3,1
1480,200,300,155,159,180,0,3,1
1481,200,300,155,159,180,1,2,1
1482,200,300,155,159,180,0,3,1
1483,200,300,152,156,177,0,1,1
1484,200,300,155,159,180,1,3,1
1485,200,300,155,159,180,1,1,1
1486,200,300,155,159,180,1,3,1
1487,200,300,152,156,177,0,1,1
1488,200,300,155,159,180,1,3,1
1489,200,300,155,159,180,1,3,1
1490,200,300,155,159,180,1,1,1
1491,200,300,152,156,177,1,3,1
1492,200,300,155,159,180,1,3,1
1493,200,300,155,159,180,1,2,1
1494,200,300,155,159,180,0,3,1
1495,200,300,152,156,177,0,1,1
1496,200,300,155,159,180,1,3,1
